Edição;Carimbo de data/hora;ID;Gênero;Qual a sua escola / faculdade / instituto?;Qual o seu curso / programa de pós?;Em que ano você está?;Você já participou de quantos hackathons?;Qual a sua especialidade?;Você já tem equipe formada?;Time;Selecionado
2018.1;17/05/2018 00:27:52;201;M;Escola de Artes, Ciências e Humanidades (EACH);Bacharelado em Sistemas de Informação;2° ano;1;Negócios;Sim;57;N
2018.1;17/05/2018 00:46:39;205;M;Escola de Artes, Ciências e Humanidades (EACH);Bacharelado em Sistemas de Informação;2° ano;1;Desenvolvedor;Sim;57;N
2018.1;16/05/2018 20:55:23;210;F;Instituto de Ciências Matemáticas e de Computação (ICMC);Bacharelado em Sistemas de Informação;2° ano;1;Desenvolvedor;Não;0;N
2018.1;17/05/2018 10:17:23;219;M;Escola de Artes, Ciências e Humanidades (EACH);Bacharelado em Sistemas de Informação;3° ano;1;Cientista de Dados;Não;0;N
2018.1;17/05/2018 08:01:46;228;M;Escola de Artes, Ciências e Humanidades (EACH);Bacharelado em Sistemas de Informação;2° ano;1;Desenvolvedor;Sim;12;S
2018.1;18/05/2018 23:34:13;235;M;Escola de Artes, Ciências e Humanidades (EACH);Bacharelado em Sistemas de Informação;5° ano ou mais;0;Desenvolvedor;Sim;72;N
2018.1;16/05/2018 19:34:18;236;M;Escola de Artes, Ciências e Humanidades (EACH);Bacharelado em Sistemas de Informação;4° ano;0;Desenvolvedor;Sim;69;N
2018.1;21/05/2018 10:09:32;241;F;Escola de Artes, Ciências e Humanidades (EACH);Bacharelado em Sistemas de Informação;3° ano;0;Desenvolvedor;Não;0;N
2018.1;17/05/2018 22:03:21;243;M;Escola de Artes, Ciências e Humanidades (EACH);Bacharelado em Sistemas de Informação;4° ano;0;Cientista de Dados;Não;0;N
2018.1;16/05/2018 19:05:47;245;M;Escola de Artes, Ciências e Humanidades (EACH);Bacharelado em Sistemas de Informação;2° ano;0;Desenvolvedor;Sim;12;S
2018.1;18/05/2018 10:51:17;255;M;Escola de Artes, Ciências e Humanidades (EACH);Bacharelado em Sistemas de Informação;3° ano;1;Desenvolvedor;Sim;20;N
2018.1;16/05/2018 19:05:35;257;M;Escola de Artes, Ciências e Humanidades (EACH);Bacharelado em Sistemas de Informação;2° ano;1;Desenvolvedor;Sim;22;N
2018.1;16/05/2018 19:05:18;258;M;Escola de Artes, Ciências e Humanidades (EACH);Bacharelado em Sistemas de Informação;1° ano;0;Desenvolvedor;Não;0;N
2018.1;18/05/2018 20:45:50;266;M;Escola de Artes, Ciências e Humanidades (EACH);Bacharelado em Sistemas de Informação;1° ano;0;Negócios;Não;0;N
2018.1;19/05/2018 20:16:10;269;M;Escola de Artes, Ciências e Humanidades (EACH);Bacharelado em Sistemas de Informação;1° ano;0;Desenvolvedor;Não;0;N
2018.1;16/05/2018 20:25:52;272;M;Escola de Artes, Ciências e Humanidades (EACH);Bacharelado em Sistemas de Informação;4° ano;0;Desenvolvedor;Sim;69;N
2018.1;18/05/2018 21:00:16;274;M;Escola de Artes, Ciências e Humanidades (EACH);Bacharelado em Sistemas de Informação;1° ano;0;Desenvolvedor;Não;0;N
2018.1;17/05/2018 11:49:42;292;M;Instituto de Ciências Matemáticas e de Computação (ICMC);Bacharelado em Sistemas de Informação;1° ano;0;Desenvolvedor;Sim;53;S
2018.1;18/05/2018 12:31:34;298;M;Escola de Artes, Ciências e Humanidades (EACH);Bacharelado em Sistemas de Informação;5° ano ou mais;1;Desenvolvedor;Sim;8;N
2018.1;18/05/2018 20:58:03;309;M;Escola de Artes, Ciências e Humanidades (EACH);Bacharelado em Sistemas de Informação;1° ano;0;Designer;Não;0;N
2018.1;16/05/2018 19:19:29;314;M;Escola de Artes, Ciências e Humanidades (EACH);Bacharelado em Sistemas de Informação;3° ano;0;Desenvolvedor;Sim;22;N
2018.1;16/05/2018 20:44:01;315;M;Escola de Artes, Ciências e Humanidades (EACH);Bacharelado em Sistemas de Informação;1° ano;0;Desenvolvedor;Sim;3;N
2018.1;16/05/2018 20:55:48;322;M;Escola de Artes, Ciências e Humanidades (EACH);Bacharelado em Sistemas de Informação;1° ano;0;Designer;Sim;3;N
2018.1;16/05/2018 19:22:55;329;M;Escola de Artes, Ciências e Humanidades (EACH);Bacharelado em Sistemas de Informação;2° ano;0;Desenvolvedor;Sim;22;N
2018.1;20/05/2018 21:24:38;330;M;Escola de Artes, Ciências e Humanidades (EACH);Bacharelado em Sistemas de Informação;Pós-graduação;5;Desenvolvedor;Sim;31;N
2018.1;18/05/2018 22:46:29;331;M;Escola de Artes, Ciências e Humanidades (EACH);Bacharelado em Sistemas de Informação;2° ano;0;Desenvolvedor;Sim;68;N
2018.1;16/05/2018 19:23:32;337;F;Escola de Artes, Ciências e Humanidades (EACH);Bacharelado em Sistemas de Informação;1° ano;1;Desenvolvedor;Não;0;N
2018.1;17/05/2018 01:35:14;340;M;Escola de Artes, Ciências e Humanidades (EACH);Bacharelado em Sistemas de Informação;1° ano;0;Cientista de Dados;Não;0;N
2018.1;20/05/2018 22:04:53;344;M;Escola de Artes, Ciências e Humanidades (EACH);Bacharelado em Sistemas de Informação;1° ano;0;Desenvolvedor;Não;0;N
2018.1;17/05/2018 21:40:14;359;M;Escola de Artes, Ciências e Humanidades (EACH);Bacharelado em Sistemas de Informação;3° ano;1;Desenvolvedor;Sim;51;N
2018.1;16/05/2018 21:24:03;362;F;Escola de Artes, Ciências e Humanidades (EACH);Bacharelado em Sistemas de Informação;1° ano;0;Desenvolvedor;Sim;3;N
2016.1;27/07/2016 22:00:21;100;F;Escola Politécnica (Poli);Big Data Inteligência na Gestão dos Dados;Pós-graduação;0;Empreendedor/Negócios;Sim;2;N
2016.1;27/07/2016 21:57:19;172;M;Escola Politécnica (Poli);Big Data Inteligência na Gestão dos Dados;1º ano;0;Empreendedor/Negócios;Sim;2;N
2016.1;27/07/2016 22:25:58;506;M;Escola Politécnica (Poli);Big Data Inteligência na Gestão dos Dados;1º ano;2;Empreendedor/Negócios;Sim;2;N
2016.1;24/07/2016 22:15:48;208;M;Faculdade de Economia, Administração e Contabilidade (FEA);Ciências Atuariais;3º ano;1;Empreendedor/Negócios;Não;0;N
2016.1;25/07/2016 13:37:31;312;F;Faculdade de Economia, Administração e Contabilidade (FEA);Ciências Atuariais;1º ano;0;Empreendedor/Negócios;Não;0;N
2016.1;25/07/2016 16:02:12;467;M;Faculdade de Economia, Administração e Contabilidade (FEA);Ciências Atuariais;5º ano ou mais;0;Negócios;Não;6;N
2016.1;27/07/2016 21:24:20;478;M;Faculdade de Economia, Administração e Contabilidade (FEA);Ciências Atuariais;5º ano ou mais;0;Empreendedor/Negócios;Sim;53;N
2018.1;16/05/2018 19:30:14;70;M;Instituto de Ciências Biomédicas (ICB);Ciencias Biomédicas ;2° ano;0;Nenhuma;Não;0;N
2018.1;20/05/2018 22:15:02;267;M;Instituto de Ciências Biomédicas (ICB);Ciencias Biomédicas ;1° ano;0;Nenhuma;Sim;0;N
2016.1;27/07/2016 23:02:29;186;M;Faculdade de Economia, Administração e Contabilidade (FEA);Ciências Contábeis;5º ano ou mais;0;Empreendedor/Negócios;Não;0;N
2016.1;24/07/2016 21:03:45;324;M;Faculdade de Economia, Administração e Contabilidade (FEA);Ciências Contábeis;2º ano;0;Empreendedor/Negócios;Não;0;S
2016.1;27/07/2016 16:32:56;326;M;Faculdade de Economia, Administração e Contabilidade (FEA);Ciências Contábeis;2º ano;0;Empreendedor/Negócios;Não;0;N
2016.1;27/07/2016 13:47:06;522;F;Faculdade de Economia, Administração e Contabilidade (FEA);Ciências Contábeis;2º ano;0;Empreendedor/Negócios;Não;0;N
2016.1;25/07/2016 12:35:04;548;M;Faculdade de Economia, Administração e Contabilidade (FEA);Ciências Contábeis;3º ano;0;Empreendedor/Negócios;Sim;42;N
2018.1;18/05/2018 13:23:39;150;M;Faculdade de Economia, Administração e Contabilidade (FEA);Ciências Contábeis;2° ano;0;Negócios;Não;0;N
2018.1;16/05/2018 19:08:32;99;M;Faculdade de Economia, Administração e Contabilidade (FEA);Ciências Econômicas;4° ano;0;Negócios;Sim;36;S
2018.1;18/05/2018 13:11:05;11;F;Faculdade de Filosofia, Letras e Ciências Humanas (FFLCH);Ciências Sociais;2° ano;0;Cientista de Dados;Não;0;N
2018.1;16/05/2018 19:05:43;270;M;Faculdade de Filosofia, Letras e Ciências Humanas (FFLCH);Ciências Sociais;4° ano;0;Cientista de Dados;Sim;2;S
2018.1;17/05/2018 11:07:03;343;M;Faculdade de Filosofia, Letras e Ciências Humanas (FFLCH);Ciências Sociais;4° ano;0;Cientista de Dados;Não;0;N
2016.1;27/07/2016 22:28:24;325;M;Faculdade de Economia, Administração e Contabilidade (FEA);Contabilidade;2º ano;0;Empreendedor/Negócios;Não;0;N
2017.2;19/10/2017 10:59:04;12;M;Faculdade de Economia, Administração e Contabilidade (FEA);Contabilidade;4° ano;0;Negócios;Sim;1;S
2016.1;24/07/2016 21:16:25;59;M;Curso de Ciências Moleculares (CCM);Curso de Ciências Moleculares;2º ano;0;Desenvolvedor;Sim;57;N
2016.1;24/07/2016 21:10:59;400;M;Instituto de Matemática e Estatística (IME);Curso de Ciências Moleculares;2º ano;0;Desenvolvedor;Sim;57;N
2017.1;2017/07/20 9:11:30 PM ;59;M;Curso de Ciências Moleculares (CCM);Curso de Ciências Moleculares;3° ano;0;Estudante;Sim;0;N
2017.1;2017/07/20 1:05:35 AM ;60;M;Curso de Ciências Moleculares (CCM);Curso de Ciências Moleculares;1° ano;0;Nenhuma;Não;0;S
2017.1;2017/07/19 9:03:50 PM ;106;M;Curso de Ciências Moleculares (CCM);Curso de Ciências Moleculares;3° ano;2;Desenvolvedor;Sim;12;S
2018.1;16/05/2018 19:28:25;50;M;Escola Politécnica (Poli);Curso de Ciências Moleculares;3° ano;0;Cientista de Dados;Sim;62;S
2018.1;18/05/2018 08:49:56;109;M;Escola Politécnica (Poli);Curso de Ciências Moleculares;3° ano;0;Cientista de Dados;Sim;62;S
2018.1;16/05/2018 19:06:58;161;M;Instituto de Matemática e Estatística (IME);Curso de Ciências Moleculares;3° ano;0;Cientista de Dados;Sim;62;S
2018.1;16/05/2018 18:56:19;317;M;Escola Politécnica (Poli);Curso de Ciências Moleculares;3° ano;2;Cientista de Dados;Sim;46;S
2018.1;16/05/2018 19:26:30;334;M;Instituto de Física (IF);Curso de Ciências Moleculares;3° ano;0;Cientista de Dados;Sim;62;S
2016.1;27/07/2016 17:08:33;338;M;Faculdade de Direito (FD);Direito;1º ano;0;Empreendedor/Negócios;Sim;23;N
2017.1;2017/07/23 3:10:26 PM ;22;M;Faculdade de Direito (FD);Direito;4° ano;0;Negócios;Sim;11;N
2017.1;2017/07/21 7:32:51 PM ;122;M;Faculdade de Direito (FD);Direito;5° ano ou mais;2;Desenvolvedor;Não;11;N
2017.2;10/11/2017 10:44:29;64;M;Faculdade de Direito (FD);Direito;3° ano;0;Negócios;Não;0;N
2018.1;16/05/2018 21:43:20;49;M;Faculdade de Direito (FD);Direito;1° ano;0;Negócios;Não;0;N
2018.1;20/05/2018 20:47:44;77;F;Faculdade de Direito (FD);Direito;1° ano;0;Negócios;Não;0;N
2018.1;18/05/2018 12:20:07;355;F;Faculdade de Direito (FD);Direito;2° ano;0;Negócios;Não;0;N
2016.1;27/07/2016 14:36:45;407;F;Faculdade de Economia, Administração e Contabilidade (FEA);Doutorado em Administração ;1º ano;0;Empreendedor/Negócios;Sim;59;N
2017.2;18/10/2017 21:28:09;60;M;Instituto de Matemática e Estatística (IME);Doutorado em Ciência da Computação;Doutorado;1;Desenvolvedor;Sim;26;S
2017.2;18/10/2017 21:17:24;68;M;Instituto de Matemática e Estatística (IME);Doutorado em Ciência da Computação;Pós-graduação;1;Desenvolvedor;Sim;26;S
2017.2;18/10/2017 21:12:44;110;M;Instituto de Matemática e Estatística (IME);Doutorado em Ciência da Computação;Pós-graduação;0;Desenvolvedor;Sim;26;S
2016.1;27/07/2016 22:11:33;297;M;Escola Politécnica (Poli);Doutorado em Engenharia da Computação;3º ano;0;Desenvolvedor;Sim;61;N
2018.1;16/05/2018 21:12:18;57;M;Escola Politécnica (Poli);Doutorado em Engenharia da Computação;Doutorado;0;Cientista de Dados;Não;0;N
2016.2;12/10/2016 21:04:37;31;M;Faculdade de Economia, Administração e Contabilidade de Ribeirão Preto (FEA-RP);Economia Empresarial e Controladoria;1º ano;0;Negócios;Sim;8;S
2016.2;14/10/2016 17:04:23;46;M;Faculdade de Economia, Administração e Contabilidade de Ribeirão Preto (FEA-RP);Economia Empresarial e Controladoria;1º ano;0;Negócios;Não;0;S
2016.2;12/10/2016 21:24:04;47;M;Faculdade de Economia, Administração e Contabilidade de Ribeirão Preto (FEA-RP);Economia Empresarial e Controladoria;1º ano;0;Negócios;Não;0;S
2016.2;14/10/2016 18:28:28;61;F;Faculdade de Economia, Administração e Contabilidade de Ribeirão Preto (FEA-RP);Economia Empresarial e Controladoria;1º ano;0;Desenvolvedor;Sim;8;S
2016.2;12/10/2016 21:07:13;79;M;Faculdade de Economia, Administração e Contabilidade de Ribeirão Preto (FEA-RP);Economia Empresarial e Controladoria;1º ano;0;Negócios;Sim;8;S
2016.2;12/10/2016 21:04:21;83;M;Faculdade de Economia, Administração e Contabilidade de Ribeirão Preto (FEA-RP);Economia Empresarial e Controladoria;1º ano;0;Desenvolvedor;Sim;8;S
2016.2;12/10/2016 21:11:18;95;M;Faculdade de Economia, Administração e Contabilidade de Ribeirão Preto (FEA-RP);Economia Empresarial e Controladoria;1º ano;0;Negócios;Não;0;S
2016.2;03/11/2016 18:55:05;102;M;Faculdade de Economia, Administração e Contabilidade de Ribeirão Preto (FEA-RP);Economia Empresarial e Controladoria;Pós-graduação;1;Negócios;Não;0;N
2017.2;19/10/2017 07:44:23;56;M;Faculdade de Economia, Administração e Contabilidade de Ribeirão Preto (FEA-RP);Economia Empresarial e Controladoria;2° ano;2;Negócios;Não;0;S
2017.2;18/10/2017 21:08:08;77;F;Faculdade de Economia, Administração e Contabilidade de Ribeirão Preto (FEA-RP);Economia Empresarial e Controladoria;2° ano;0;Negócios;Sim;29;S
2017.2;19/10/2017 09:48:44;129;M;Faculdade de Economia, Administração e Contabilidade de Ribeirão Preto (FEA-RP);Economia Empresarial e Controladoria;2° ano;1;Negócios;Não;0;S
2017.2;18/10/2017 21:16:31;151;M;Faculdade de Economia, Administração e Contabilidade de Ribeirão Preto (FEA-RP);Economia Empresarial e Controladoria;1° ano;0;Negócios;Sim;29;S
2017.2;18/10/2017 21:28:20;30;F;Faculdade de Economia, Administração e Contabilidade de Ribeirão Preto (FEA-RP);Economia Empresarial e Controladoria ;1° ano;0;Negócios;Não;0;S
2018.1;16/05/2018 21:30:15;105;M;Escola de Artes, Ciências e Humanidades (EACH);Educação Física e Saúde;5° ano ou mais;0;Designer;Não;0;N
2016.2;12/10/2016 21:19:48;33;M;Escola Politécnica (Poli);Engenharia;1º ano;0;Desenvolvedor;Sim;7;S
2017.2;25/10/2017 20:37:54;36;F;Escola Politécnica (Poli);Engenharia;4° ano;1;Desenvolvedor;Sim;0;S
2016.1;25/07/2016 00:36:54;28;M;Escola de Engenharia de São Carlos (EESC);Engenharia Aeronáutica ;5º ano ou mais;0;Empreendedor/Negócios;Não;0;N
2016.2;12/10/2016 21:04:13;93;M;Escola Politécnica (Poli);Engenharia Ambiental;5º ano;0;Desenvolvedor;Sim;16;S
2017.1;2017/07/19 9:06:37 PM ;21;M;Escola Politécnica (Poli);Engenharia Ambiental;5° ano ou mais;1;Negócios;Sim;10;N
2018.1;16/05/2018 20:22:54;123;F;Escola Politécnica (Poli);Engenharia Ambiental;2° ano;0;Desenvolvedor;Sim;13;N
2018.1;17/05/2018 07:51:07;282;M;Escola de Engenharia de Lorena (EEL);Engenharia Bioquímica;5° ano ou mais;0;Analista;Não;0;N
2017.2;21/10/2017 10:01:15;82;M;Escola Politécnica (Poli);Engenharia Civil;4° ano;0;Desenvolvedor;Sim;24;S
2016.1;24/07/2016 21:07:39;62;M;Escola Politécnica (Poli);Engenharia Civil;5º ano ou mais;1;Desenvolvedor;Não;0;N
2016.1;24/07/2016 21:03:35;369;F;Escola Politécnica (Poli);Engenharia Civil;1º ano;0;Empreendedor/Negócios;Não;0;S
2016.1;24/07/2016 21:04:50;372;F;Escola Politécnica (Poli);Engenharia Civil;1º ano;0;Empreendedor/Negócios;Não;0;S
2017.2;18/10/2017 21:03:51;28;F;Escola de Engenharia de São Carlos (EESC) ;Engenharia Civil;2° ano;0;Negócios;Não;13;S
2017.2;09/11/2017 13:50:01;86;F;Escola Politécnica (Poli);Engenharia Civil;5° ano ou mais;0;Negócios;Não;0;N
2018.1;20/05/2018 22:15:57;24;M;Escola Politécnica (Poli);Engenharia Civil;4° ano;0;Negócios;Sim;39;N
2018.1;16/05/2018 22:42:47;213;M;Escola Politécnica (Poli);Engenharia Civil;5° ano ou mais;1;Cientista de Dados;Sim;15;S
2016.1;24/07/2016 21:33:11;1;M;Escola Politécnica (Poli);Engenharia da Computação;5º ano ou mais;0;Desenvolvedor;Não;0;S
2016.1;24/07/2016 21:03:06;3;M;Escola Politécnica (Poli);Engenharia da Computação;5º ano ou mais;1;Desenvolvedor;Sim;1;S
2016.1;24/07/2016 21:38:06;49;F;Escola Politécnica (Poli);Engenharia da Computação;3º ano;0;Desenvolvedor;Não;0;N
2016.1;24/07/2016 21:21:23;70;M;Escola de Engenharia de São Carlos (EESC);Engenharia da Computação;4º ano;2;Desenvolvedor;Não;60;N
2016.1;26/07/2016 13:16:17;81;M;Escola Politécnica (Poli);Engenharia da Computação;1º ano;0;Desenvolvedor;Não;61;N
2016.1;25/07/2016 01:27:45;88;M;Escola de Engenharia de São Carlos (EESC);Engenharia da Computação;1º ano;0;Desenvolvedor;Não;62;N
2016.1;24/07/2016 21:01:55;93;M;Escola Politécnica (Poli);Engenharia da Computação;5º ano ou mais;0;Desenvolvedor;Não;0;S
2016.1;24/07/2016 21:09:52;104;M;Escola Politécnica (Poli);Engenharia da Computação;4º ano;0;Desenvolvedor;Sim;4;N
2016.1;27/07/2016 22:45:34;130;M;Escola Politécnica (Poli);Engenharia da Computação;3º ano;1;Desenvolvedor;Sim;9;N
2016.1;27/07/2016 12:05:38;156;M;Escola Politécnica (Poli);Engenharia da Computação;5º ano ou mais;0;Desenvolvedor;Não;1;S
2016.1;24/07/2016 21:13:41;167;M;Escola Politécnica (Poli);Engenharia da Computação;5º ano ou mais;1;Cientista de Dados;Não;0;N
2016.1;24/07/2016 21:03:47;170;M;Escola Politécnica (Poli);Engenharia da Computação;3º ano;1;Desenvolvedor;Não;21;S
2016.1;24/07/2016 23:37:07;176;M;Escola Politécnica (Poli);Engenharia da Computação;3º ano;0;Desenvolvedor;Não;0;N
2016.1;24/07/2016 21:42:34;218;M;Escola Politécnica (Poli);Engenharia da Computação;4º ano;2;Empreendedor/Negócios;Sim;4;N
2016.1;24/07/2016 21:16:15;238;M;Escola Politécnica (Poli);Engenharia da Computação;3º ano;0;Desenvolvedor;Não;21;N
2016.1;24/07/2016 21:03:25;269;M;Escola Politécnica (Poli);Engenharia da Computação;5º ano ou mais;2;Desenvolvedor;Sim;1;S
2016.1;24/07/2016 21:17:49;277;M;Escola Politécnica (Poli);Engenharia da Computação;5º ano ou mais;0;Desenvolvedor;Sim;3;N
2016.1;24/07/2016 21:44:08;317;M;Escola Politécnica (Poli);Engenharia da Computação;4º ano;2;Desenvolvedor;Sim;4;N
2016.1;24/07/2016 21:22:06;352;M;Escola Politécnica (Poli);Engenharia da Computação;4º ano;1;Desenvolvedor;Sim;4;N
2016.1;27/07/2016 22:11:41;376;M;Escola de Engenharia de São Carlos (EESC);Engenharia da Computação;2º ano;0;Empreendedor/Negócios;Não;0;N
2016.1;24/07/2016 21:12:41;384;M;Escola Politécnica (Poli);Engenharia da Computação;3º ano;0;Desenvolvedor;Sim;21;N
2016.1;24/07/2016 21:10:24;391;M;Escola Politécnica (Poli);Engenharia da Computação;3º ano;0;Desenvolvedor;Não;21;N
2016.1;24/07/2016 21:39:01;405;M;Escola Politécnica (Poli);Engenharia da Computação;1º ano;0;Desenvolvedor;Não;0;N
2016.1;24/07/2016 22:50:40;427;M;Escola Politécnica (Poli);Engenharia da Computação;5º ano ou mais;0;Desenvolvedor;Sim;3;N
2016.1;24/07/2016 21:01:24;438;M;Escola Politécnica (Poli);Engenharia da Computação;5º ano ou mais;0;Desenvolvedor;Não;0;S
2016.1;25/07/2016 22:28:49;464;M;Escola Politécnica (Poli);Engenharia da Computação;3º ano;0;Desenvolvedor;Não;0;N
2016.1;25/07/2016 09:21:03;468;M;Escola Politécnica (Poli);Engenharia da Computação;5º ano ou mais;0;Desenvolvedor;Sim;14;N
2016.1;24/07/2016 21:51:53;498;F;Escola Politécnica (Poli);Engenharia da Computação;1º ano;0;Desenvolvedor;Sim;11;S
2016.1;24/07/2016 21:17:09;504;M;Escola Politécnica (Poli);Engenharia da Computação;5º ano ou mais;0;Desenvolvedor;Não;0;S
2016.2;17/10/2016 17:59:15;6;M;Escola Politécnica (Poli);Engenharia da Computação;1º ano;0;Desenvolvedor;Não;0;N
2016.2;12/10/2016 21:20:15;12;M;Escola de Engenharia de São Carlos (EESC);Engenharia da Computação;3º ano;2;Desenvolvedor;Não;0;S
2016.2;17/10/2016 19:41:50;22;M;Escola Politécnica (Poli);Engenharia da Computação;2º ano;0;Negócios;Não;0;N
2016.2;12/10/2016 21:10:58;29;M;Escola Politécnica (Poli);Engenharia da Computação;2º ano;0;Desenvolvedor;Sim;7;S
2016.2;13/10/2016 06:35:45;42;M;Escola de Engenharia de São Carlos (EESC);Engenharia da Computação;2º ano;0;Designer;Não;0;N
2016.2;13/10/2016 15:33:37;50;M;Escola de Engenharia de São Carlos (EESC);Engenharia da Computação;5º ano;0;Desenvolvedor;Sim;0;N
2016.2;14/10/2016 15:48:02;76;M;Escola Politécnica (Poli);Engenharia da Computação;6º ano ou mais;5;Desenvolvedor;Não;0;N
2018.1;16/05/2018 19:18:29;23;M;Escola Politécnica (Poli);Engenharia da Computação;2° ano;1;Desenvolvedor;Sim;38;N
2018.1;16/05/2018 19:46:34;44;F;Escola de Engenharia de São Carlos (EESC);Engenharia da Computação;2° ano;2;Desenvolvedor;Não;0;N
2018.1;16/05/2018 20:17:33;52;M;Escola Politécnica (Poli);Engenharia da Computação;4° ano;1;Desenvolvedor;Sim;64;N
2018.1;16/05/2018 20:22:14;56;M;Escola Politécnica (Poli);Engenharia da Computação;4° ano;2;Cientista de Dados;Sim;64;N
2018.1;20/05/2018 12:22:07;58;M;Escola de Engenharia de São Carlos (EESC);Engenharia da Computação;5° ano ou mais;5;Cientista de Dados;Sim;65;N
2018.1;16/05/2018 19:02:57;89;M;Escola Politécnica (Poli);Engenharia da Computação;3° ano;1;Desenvolvedor;Sim;76;N
2018.1;16/05/2018 19:32:41;96;M;Escola Politécnica (Poli);Engenharia da Computação;3° ano;0;Desenvolvedor;Sim;76;N
2018.1;21/05/2018 11:53:56;110;M;Escola Politécnica (Poli);Engenharia da Computação;5° ano ou mais;2;Desenvolvedor;Não;4;N
2018.1;16/05/2018 21:02:17;112;M;Escola Politécnica (Poli);Engenharia da Computação;2° ano;0;Desenvolvedor;Sim;19;N
2018.1;18/05/2018 20:41:24;118;M;Escola Politécnica (Poli);Engenharia da Computação;2° ano;0;Desenvolvedor;Sim;10;N
2018.1;16/05/2018 18:52:32;132;M;Escola Politécnica (Poli);Engenharia da Computação;5° ano ou mais;2;Cientista de Dados;Sim;41;S
2018.1;16/05/2018 19:58:34;133;M;Escola Politécnica (Poli);Engenharia da Computação;2° ano;0;Desenvolvedor;Sim;50;N
2018.1;16/05/2018 22:50:56;136;M;Escola Politécnica (Poli);Engenharia da Computação;1° ano;0;Negócios;Não;14;N
2018.1;16/05/2018 20:57:03;140;F;Escola Politécnica (Poli);Engenharia da Computação;2° ano;0;Desenvolvedor;Não;0;N
2018.1;17/05/2018 08:16:17;180;M;Escola Politécnica (Poli);Engenharia da Computação;1° ano;0;Desenvolvedor;Sim;14;N
2018.1;16/05/2018 23:54:49;191;F;Escola Politécnica (Poli);Engenharia da Computação;4° ano;1;Cientista de Dados;Sim;45;S
2018.1;16/05/2018 19:18:16;216;M;Escola Politécnica (Poli);Engenharia da Computação;3° ano;1;Cientista de Dados;Não;6;N
2018.1;16/05/2018 19:05:23;217;M;Escola Politécnica (Poli);Engenharia da Computação;3° ano;0;Cientista de Dados;Sim;76;N
2018.1;18/05/2018 20:43:38;253;M;Escola Politécnica (Poli);Engenharia da Computação;2° ano;0;Cientista de Dados;Sim;10;N
2018.1;16/05/2018 20:17:27;254;M;Escola Politécnica (Poli);Engenharia da Computação;4° ano;0;Desenvolvedor;Sim;64;N
2018.1;16/05/2018 19:39:41;268;F;Escola Politécnica (Poli);Engenharia da Computação;4° ano;2;Desenvolvedor;Sim;64;N
2018.1;16/05/2018 18:55:32;283;M;Escola Politécnica (Poli);Engenharia da Computação;3° ano;1;Cientista de Dados;Sim;56;S
2018.1;16/05/2018 20:58:29;303;M;Escola Politécnica (Poli);Engenharia da Computação;2° ano;0;Cientista de Dados;Sim;50;N
2018.1;16/05/2018 19:18:30;320;F;Escola Politécnica (Poli);Engenharia da Computação;2° ano;1;Desenvolvedor;Sim;38;N
2018.1;19/05/2018 12:21:33;339;M;Escola Politécnica (Poli);Engenharia da Computação;2° ano;0;Desenvolvedor;Sim;10;N
2018.1;17/05/2018 02:32:23;345;M;Escola de Engenharia de São Carlos (EESC);Engenharia da Computação;2° ano;0;Negócios;Não;0;N
2018.1;18/05/2018 19:04:09;350;M;Escola Politécnica (Poli);Engenharia da Computação;1° ano;0;Desenvolvedor;Não;47;N
2018.1;18/05/2018 20:39:23;353;M;Escola Politécnica (Poli);Engenharia da Computação;2° ano;0;Desenvolvedor;Sim;10;N
2018.1;17/05/2018 17:38:06;356;M;Escola Politécnica (Poli);Engenharia da Computação;2° ano;0;Desenvolvedor;Sim;50;N
2017.1;2017/07/20 2:10:32 PM ;34;M;Escola Politécnica (Poli);Engenharia da Computação;4° ano;0;Desenvolvedor;Sim;14;N
2017.1;2017/07/19 9:06:10 PM ;43;M;Escola Politécnica (Poli);Engenharia da Computação;2° ano;1;Desenvolvedor;Sim;12;S
2017.1;2017/07/20 5:31:51 AM ;53;?;Escola Politécnica (Poli);Engenharia da Computação;2° ano;0;Desenvolvedor;Não;0;N
2017.1;2017/07/20 11:42:15 AM ;73;M;Escola Politécnica (Poli);Engenharia da Computação;2° ano;0;Desenvolvedor;Não;14;N
2017.1;2017/07/19 9:09:33 PM ;107;F;Escola Politécnica (Poli);Engenharia da Computação;1° ano;1;Desenvolvedor;Sim;6;S
2017.1;2017/07/20 8:33:48 AM ;121;M;Escola Politécnica (Poli);Engenharia da Computação;4° ano;1;Desenvolvedor;Sim;15;S
2017.2;18/10/2017 21:04:01;93;F;Escola de Engenharia de São Carlos (EESC);Engenharia da Computação;2° ano;0;Desenvolvedor;Sim;13;S
2017.2;19/10/2017 00:04:02;100;M;Escola Politécnica (Poli);Engenharia da Computação;2° ano;0;Desenvolvedor;Sim;3;N
2017.2;19/10/2017 00:32:21;116;M;Escola Politécnica (Poli);Engenharia da Computação;2° ano;0;Desenvolvedor;Sim;3;N
2017.1;2017/07/19 9:18:00 PM ;4;F;Faculdade de Zootecnia e Engenharia de Alimentos (FZEA);Engenharia de Biossistemas ;5° ano ou mais;1;Negócios;Não;0;S
2016.1;24/07/2016 23:30:49;162;M;Escola Politécnica (Poli);Engenharia de Materiais;1º ano;2;Desenvolvedor;Não;0;N
2016.1;24/07/2016 21:25:30;383;M;Escola de Engenharia de São Carlos (EESC);Engenharia de Materiais;5º ano ou mais;0;Empreendedor/Negócios;Não;0;N
